fid,yyear,quarter,month,dayofweek,hour,carrierid,carrier,airport,dest,crsdeptime,depdelay,depdel15,wid
15115,2008,2,4,4,11,20437,FL,ROC,FLL,11:28:00,-7,0,59716474
15116,2008,2,4,5,17,20437,FL,ROC,ATL,17:17:00,-6,0,59717233
15117,2008,2,4,6,17,20437,FL,ROC,ATL,17:17:00,7,0,59717963
15118,2008,2,4,7,11,20437,FL,ROC,FLL,11:28:00,-13,0,59718729
15119,2008,2,4,1,18,20437,FL,ROC,BWI,18:12:00,-9,0,59719494
15120,2008,2,4,3,12,20437,FL,ROC,MCO,12:27:00,-5,0,59721012
15121,2008,2,4,3,12,20398,MQ,MTJ,DFW,12:50:00,-1,0,59745154
15122,2008,2,4,3,12,20398,MQ,ROC,ORD,12:40:00,101,1,59748549
15123,2008,2,4,4,12,20398,MQ,ROC,ORD,12:40:00,-2,0,59748557
15124,2008,2,4,5,12,20398,MQ,ROC,ORD,12:40:00,12,0,59748558
15125,2008,2,4,6,12,20398,MQ,ROC,ORD,12:40:00,-3,0,59748566
15126,2008,2,4,1,16,20398,MQ,ROC,ORD,16:25:00,-9,0,59754073
15127,2008,2,4,5,16,20398,MQ,ROC,ORD,16:25:00,24,1,59754077
15128,2008,2,4,7,16,20398,MQ,ROC,ORD,16:25:00,0,0,59754079
15129,2008,2,4,2,19,20398,MQ,ROC,ORD,19:15:00,219,1,59754494
15130,2008,2,4,5,19,20398,MQ,ROC,ORD,19:15:00,10,0,59754503
15131,2008,2,4,5,17,19386,NW,ROC,DTW,17:03:00,-7,0,59784391
15132,2008,2,4,7,17,19386,NW,ROC,DTW,17:03:00,35,1,59784407
15133,2008,2,4,5,14,19386,NW,COS,MSP,14:20:00,81,1,59790534
15134,2008,2,4,4,10,20417,OH,COS,CVG,10:05:00,0,0,59804001
15135,2008,2,4,4,16,20417,OH,ROC,JFK,16:00:00,102,1,59804070
15136,2008,2,4,4,18,20417,OH,ROC,CVG,18:15:00,0,0,59804155
15137,2008,2,4,5,10,20417,OH,ROC,CVG,10:59:00,-4,0,59804977
15138,2008,2,4,1,18,20417,OH,ROC,CVG,18:15:00,-10,0,59806419
15139,2008,2,4,3,10,20417,OH,COS,CVG,10:05:00,0,0,59807450
15140,2008,2,4,6,14,20417,OH,ROC,CVG,14:16:00,-6,0,59809602
15141,2008,2,4,1,18,20417,OH,ROC,CVG,18:15:00,-10,0,59810499
15142,2008,2,4,3,18,20417,OH,ROC,CVG,18:15:00,-10,0,59811683
15143,2008,2,4,3,10,20417,OH,ROC,CVG,10:59:00,0,0,59811860
15144,2008,2,4,6,10,20417,OH,COS,CVG,10:45:00,0,0,59813437
15145,2008,2,4,4,11,20304,OO,COS,DEN,11:07:00,-5,0,59817739
15146,2008,2,4,5,10,20304,OO,COS,MCI,10:20:00,-10,0,59818105
15147,2008,2,4,5,11,20304,OO,COS,ORD,11:52:00,48,1,59819207
15148,2008,2,4,6,13,20304,OO,COS,ATL,13:15:00,,,59819943
15149,2008,2,4,7,18,20304,OO,COS,SLC,18:50:00,-12,0,59821558
15150,2008,2,4,7,11,20304,OO,COS,LAX,11:37:00,-6,0,59822517
15151,2008,2,4,1,12,20304,OO,COS,SLC,12:15:00,-3,0,59823035
15152,2008,2,4,5,16,20304,OO,COS,DEN,16:06:00,-1,0,59824357
15153,2008,2,4,7,12,20304,OO,COS,SLC,12:15:00,3,0,59826590
15154,2008,2,4,7,18,20304,OO,COS,SLC,18:50:00,-8,0,59826770
15155,2008,2,4,7,11,20304,OO,COS,ORD,11:52:00,-1,0,59827440
15156,2008,2,4,1,12,20304,OO,COS,SLC,12:15:00,-6,0,59828219
15157,2008,2,4,4,14,20304,OO,COS,DEN,14:46:00,17,1,59834021
15158,2008,2,4,5,11,20304,OO,COS,LAX,11:37:00,-11,0,59836082
15159,2008,2,4,6,11,20304,OO,COS,LAX,11:37:00,0,0,59837443
15160,2008,2,4,7,17,20304,OO,COS,DEN,17:48:00,-3,0,59839050
15161,2008,2,4,1,11,20304,OO,COS,DEN,11:09:00,29,1,59840627
15162,2008,2,4,2,12,20304,OO,COS,SLC,12:15:00,4,0,59841121
15163,2008,2,4,3,16,20304,OO,COS,ORD,16:51:00,-6,0,59843750
15164,2008,2,4,1,14,20304,OO,COS,ORD,14:03:00,-2,0,59844133
15165,2008,2,4,3,15,20304,OO,COS,MCI,15:35:00,0,0,59846755
15166,2008,2,4,3,13,20304,OO,COS,DEN,13:22:00,-8,0,59847901
15167,2008,2,4,3,11,20304,OO,COS,DEN,11:07:00,-10,0,59848096
15168,2008,2,4,4,15,20304,OO,COS,MCI,15:35:00,0,0,59848464
15169,2008,2,4,2,16,20304,OO,COS,DEN,16:06:00,-9,0,59848784
15170,2008,2,4,3,11,20304,OO,COS,DEN,11:09:00,-1,0,59850889
15171,2008,2,4,5,17,20304,OO,COS,DEN,17:48:00,15,1,59854412
15172,2008,2,4,6,10,20304,OO,COS,DEN,10:12:00,-6,0,59855425
15173,2008,2,4,7,12,20304,OO,COS,DEN,12:34:00,-8,0,59856744
15174,2008,2,4,7,16,20304,OO,COS,DEN,16:06:00,-5,0,59856777
15175,2008,2,4,7,13,20304,OO,COS,DEN,13:21:00,-1,0,59856996
15176,2008,2,4,2,14,20304,OO,COS,DEN,14:46:00,-4,0,59860193
15177,2008,2,4,3,13,20304,OO,COS,ATL,13:15:00,-7,0,59861218
15178,2008,2,4,3,16,20304,OO,COS,LAX,16:34:00,28,1,59862217
15179,2008,2,4,4,10,20304,OO,COS,DEN,10:12:00,-2,0,59863626
15180,2008,2,4,4,16,20304,OO,COS,ORD,16:51:00,-3,0,59863749
15181,2008,2,4,4,17,20304,OO,COS,DEN,17:48:00,-2,0,59864021
15182,2008,2,4,3,16,19977,UA,ROC,ORD,16:33:00,-4,0,59893885
15183,2008,2,4,2,16,19977,UA,ROC,ORD,16:33:00,-5,0,59893891
15184,2008,2,4,6,16,19977,UA,ROC,ORD,16:33:00,-5,0,59893895
15185,2008,2,4,3,16,19977,UA,ROC,ORD,16:33:00,7,0,59893899
15186,2008,2,4,6,16,19977,UA,ROC,ORD,16:33:00,241,1,59893902
15187,2008,2,5,6,12,20363,9E,ROC,DTW,12:40:00,-7,0,59968741
15188,2008,2,5,2,12,20363,9E,ROC,DTW,12:40:00,7,0,59968758
15189,2008,2,5,7,13,19805,AA,COS,DFW,13:15:00,14,0,59981612
15190,2008,2,5,7,13,19805,AA,COS,DFW,13:15:00,1,0,59981626
15191,2008,2,5,5,11,19805,AA,COS,DFW,11:00:00,29,1,59994304
15192,2008,2,5,6,11,19805,AA,COS,DFW,11:00:00,-5,0,59994284
15193,2008,2,5,5,11,19805,AA,COS,DFW,11:00:00,15,1,59994290
15194,2008,2,5,1,11,19805,AA,COS,DFW,11:00:00,18,1,59994300
15195,2008,2,5,2,17,19805,AA,MFE,DFW,17:40:00,10,0,59999943
15196,2008,2,5,3,17,19805,AA,MFE,DFW,17:40:00,-7,0,59999965
15197,2008,2,5,6,14,19805,AA,MFE,DFW,14:40:00,-6,0,60000444
15198,2008,2,5,1,14,19805,AA,MFE,DFW,14:40:00,-1,0,60000446
15199,2008,2,5,5,14,19805,AA,MFE,DFW,14:40:00,5,0,60000450
15200,2008,2,5,2,14,19805,AA,MFE,DFW,14:40:00,5,0,60000454
15201,2008,2,5,5,17,19805,AA,COS,DFW,17:15:00,4,0,60001757
15202,2008,2,5,4,17,19805,AA,COS,DFW,17:15:00,3,0,60001763
15203,2008,2,5,2,17,19805,AA,COS,DFW,17:15:00,251,1,60001768
15204,2008,2,5,7,11,19805,AA,MFE,DFW,11:10:00,-7,0,60007471
15205,2008,2,5,5,11,19805,AA,MFE,DFW,11:10:00,26,1,60007476
15206,2008,2,5,7,15,19805,AA,COS,DFW,15:15:00,-1,0,60018874
15207,2008,2,5,1,15,19805,AA,COS,DFW,15:15:00,-1,0,60018875
15208,2008,2,5,2,15,19805,AA,COS,DFW,15:15:00,8,0,60018883
15209,2008,2,5,4,15,19805,AA,COS,DFW,15:15:00,4,0,60018885
15210,2008,2,5,4,15,19805,AA,COS,DFW,15:15:00,-2,0,60018892
15211,2008,2,5,6,19,20409,B6,ROC,JFK,19:35:00,8,0,60039892
15212,2008,2,5,6,19,20409,B6,ROC,JFK,19:35:00,-10,0,60043449
15213,2008,2,5,6,11,20409,B6,ROC,JFK,11:30:00,-4,0,60043452
15214,2008,2,5,1,15,20409,B6,ROC,JFK,15:30:00,-4,0,60048039
15215,2008,2,5,5,11,20409,B6,ROC,JFK,11:30:00,16,1,60050136
15216,2008,2,5,5,15,20409,B6,ROC,JFK,15:30:00,-7,0,60053980
15217,2008,2,5,3,13,19704,CO,MFE,IAH,13:10:00,66,1,60056100
15218,2008,2,5,4,13,19704,CO,MFE,IAH,13:10:00,-3,0,60057437
15219,2008,2,5,1,16,19704,CO,MFE,IAH,16:49:00,46,1,60057619
15220,2008,2,5,7,13,19704,CO,MFE,IAH,13:00:00,-7,0,60059183
15221,2008,2,5,3,10,19704,CO,MFE,IAH,10:50:00,100,1,60061463
15222,2008,2,5,4,10,19704,CO,MFE,IAH,10:50:00,56,1,60063153
15223,2008,2,5,3,10,19704,CO,MFE,IAH,10:50:00,-8,0,60065623
15224,2008,2,5,7,13,19704,CO,MFE,IAH,13:00:00,-1,0,60076412
15225,2008,2,5,1,13,19704,CO,MFE,IAH,13:10:00,-9,0,60078208
15226,2008,2,5,1,16,19704,CO,MFE,IAH,16:49:00,17,1,60078822
15227,2008,2,5,5,10,19704,CO,MFE,IAH,10:50:00,3,0,60079379
15228,2008,2,5,4,17,19790,DL,ROC,ATL,17:40:00,-3,0,60081722
15229,2008,2,5,4,13,19790,DL,COS,ATL,13:15:00,-4,0,60081789
15230,2008,2,5,4,13,19790,DL,COS,ATL,13:15:00,21,1,60090048
15231,2008,2,5,4,13,19790,DL,COS,ATL,13:15:00,10,0,60098307
15232,2008,2,5,5,17,19790,DL,ROC,ATL,17:40:00,-1,0,60099508
15233,2008,2,5,1,13,19790,DL,COS,ATL,13:15:00,5,0,60102962
15234,2008,2,5,2,17,19790,DL,ROC,ATL,17:40:00,-1,0,60112117
15235,2008,2,5,1,10,20366,EV,ROC,ATL,10:35:00,-17,0,60119882
15236,2008,2,5,5,10,20366,EV,ROC,ATL,10:35:00,9,0,60119896
15237,2008,2,5,6,10,20366,EV,ROC,ATL,10:35:00,-7,0,60124265
15238,2008,2,5,7,10,20366,EV,ROC,ATL,10:35:00,-3,0,60127445
15239,2008,2,5,6,17,20437,FL,ROC,ATL,17:17:00,-14,0,60151177
15240,2008,2,5,7,12,20437,FL,ROC,MCO,12:27:00,-3,0,60151944
15241,2008,2,5,1,19,20437,FL,ROC,MCO,19:06:00,-8,0,60152706
15242,2008,2,5,1,17,20437,FL,ROC,BWI,17:55:00,-5,0,60157977
15243,2008,2,5,2,12,20437,FL,ROC,MCO,12:53:00,-6,0,60158731
15244,2008,2,5,3,12,20437,FL,ROC,MCO,12:53:00,-5,0,60159484
15245,2008,2,5,6,17,20437,FL,ROC,BWI,17:55:00,-4,0,60161733
15246,2008,2,5,7,17,20437,FL,ROC,BWI,17:55:00,3,0,60162487
15247,2008,2,5,1,17,20437,FL,ROC,BWI,17:55:00,0,0,60163248
15248,2008,2,5,2,12,20437,FL,ROC,MCO,12:53:00,-3,0,60164004
15249,2008,2,5,7,13,20437,FL,ROC,MCO,13:03:00,-13,0,60167680
15250,2008,2,5,1,14,20437,FL,ROC,BWI,14:31:00,-6,0,60168458
15251,2008,2,5,4,18,20437,FL,ROC,BWI,18:10:00,-12,0,60170790
15252,2008,2,5,6,13,20437,FL,ROC,MCO,13:03:00,-13,0,60172318
15253,2008,2,5,2,12,20398,MQ,ROC,ORD,12:40:00,12,0,60200726
15254,2008,2,5,2,12,20398,MQ,ROC,ORD,12:40:00,-5,0,60200740
15255,2008,2,5,3,12,20398,MQ,ROC,ORD,12:40:00,-1,0,60200741
15256,2008,2,5,7,12,20398,MQ,ROC,ORD,12:40:00,-4,0,60200745
15257,2008,2,5,6,16,20398,MQ,ROC,ORD,16:25:00,5,0,60206432
15258,2008,2,5,5,16,20398,MQ,ROC,ORD,16:25:00,-4,0,60206438
15259,2008,2,5,7,16,20398,MQ,ROC,ORD,16:25:00,-5,0,60206454
15260,2008,2,5,2,16,20398,MQ,ROC,ORD,16:25:00,-9,0,60206456
15261,2008,2,5,4,16,20398,MQ,ROC,ORD,16:25:00,-3,0,60206458
15262,2008,2,5,2,19,20398,MQ,ROC,ORD,19:15:00,109,1,60206881
15263,2008,2,5,4,17,19386,NW,ROC,DTW,17:06:00,-12,0,60237880
15264,2008,2,5,6,17,19386,NW,ROC,DTW,17:06:00,2,0,60237889
15265,2008,2,5,7,14,19386,NW,COS,MSP,14:20:00,-5,0,60244066
15266,2008,2,5,4,14,19386,NW,COS,MSP,14:20:00,4,0,60244084
15267,2008,2,5,2,14,19386,NW,COS,MSP,14:20:00,-5,0,60244089
15268,2008,2,5,3,14,19386,NW,COS,MSP,14:20:00,13,0,60244090
15269,2008,2,5,6,14,19386,NW,COS,MSP,14:20:00,-6,0,60244093
15270,2008,2,5,4,10,20417,OH,ROC,CVG,10:59:00,-4,0,60252518
15271,2008,2,5,2,16,20374,XE,ROC,EWR,16:50:00,29,1,60348111
15272,2008,2,5,7,20,20374,XE,COS,ONT,20:30:00,11,0,60348774
15273,2008,2,5,1,20,20374,XE,COS,ONT,20:30:00,13,0,60348775
15274,2008,2,5,1,20,20374,XE,COS,ONT,20:30:00,-2,0,60348782
15275,2008,2,5,4,20,20374,XE,COS,ONT,20:30:00,4,0,60348799
15276,2008,2,5,5,20,20374,XE,COS,ONT,20:30:00,40,1,60348800
15277,2008,2,5,4,16,20374,XE,COS,SMF,16:35:00,-11,0,60349573
15278,2008,2,5,4,16,20374,XE,COS,SMF,16:35:00,-2,0,60349596
15279,2008,2,5,7,12,20374,XE,COS,SMF,12:15:00,-7,0,60349626
15280,2008,2,5,2,12,20374,XE,COS,SMF,12:15:00,-6,0,60349641
15281,2008,2,5,7,13,20374,XE,COS,SAN,13:55:00,-7,0,60351239
15282,2008,2,5,5,13,20374,XE,COS,SAN,13:55:00,-7,0,60351244
15283,2008,2,5,6,16,20374,XE,ROC,EWR,16:50:00,2,0,60355861
15284,2008,2,5,6,14,20374,XE,ROC,EWR,14:05:00,-5,0,60356261
15285,2008,2,5,4,16,20374,XE,COS,IAH,16:45:00,-9,0,60356336
15286,2008,2,5,4,12,20374,XE,ROC,EWR,12:40:00,-6,0,60357729
15287,2008,2,5,6,13,20374,XE,MFE,IAH,13:10:00,-8,0,60359871
15288,2008,2,5,4,11,20374,XE,MTJ,IAH,11:10:00,-3,0,60363522
15289,2008,2,5,6,14,20374,XE,COS,IAH,14:10:00,66,1,60365053
15290,2008,2,5,1,16,20374,XE,ROC,EWR,16:50:00,,,60365175
15291,2008,2,5,5,11,20374,XE,COS,IAH,11:05:00,-5,0,60366062
15292,2008,2,5,3,12,20374,XE,ROC,EWR,12:50:00,-2,0,60370772
15293,2008,2,5,6,13,20374,XE,MFE,IAH,13:10:00,-9,0,60371096
15294,2008,2,5,7,11,20374,XE,COS,IAH,11:05:00,-10,0,60371274
15295,2008,2,5,7,11,20374,XE,MTJ,IAH,11:10:00,-11,0,60378710
15296,2008,2,5,4,19,20378,YV,COS,DEN,19:25:00,23,1,60382542
15297,2008,2,5,4,15,20378,YV,COS,PHX,15:20:00,-5,0,60382548
15298,2008,2,5,6,19,20378,YV,ROC,IAD,19:36:00,-21,0,60384475
15299,2008,2,5,7,19,20378,YV,ROC,IAD,19:20:00,-4,0,60385175
15300,2008,2,5,1,15,20378,YV,COS,PHX,15:20:00,8,0,60385396
15301,2008,2,5,4,13,20378,YV,MTJ,DEN,13:04:00,36,1,60387856
15302,2008,2,5,7,18,20378,YV,COS,DEN,18:30:00,-3,0,60389673
15303,2008,2,5,7,14,20378,YV,ROC,ORD,14:21:00,124,1,60390183
15304,2008,2,5,2,16,20378,YV,MTJ,DEN,16:45:00,67,1,60391413
15305,2008,2,5,2,10,20378,YV,ROC,IAD,10:14:00,,,60391626
15306,2008,2,5,4,12,20378,YV,COS,PHX,12:03:00,12,0,60392571
15307,2008,2,5,4,13,20378,YV,MTJ,DEN,13:04:00,-2,0,60392873
15308,2008,2,5,4,16,20378,YV,MTJ,DEN,16:45:00,-9,0,60392874
15309,2008,2,5,5,22,20378,YV,COS,LAS,22:06:00,-6,0,60393314
15310,2008,2,5,5,10,20378,YV,MTJ,DEN,10:09:00,-7,0,60398666
15311,2008,2,5,6,18,20378,YV,COS,PHX,18:20:00,97,1,60399088
15312,2008,2,5,6,12,20378,YV,COS,PHX,12:03:00,117,1,60399090
15313,2008,2,5,1,19,20378,YV,COS,DEN,19:25:00,15,1,60400341
15314,2008,2,5,2,16,20378,YV,MTJ,DEN,16:45:00,-6,0,60401381
15315,2008,2,5,3,16,20378,YV,MTJ,DEN,16:45:00,-11,0,60402103
15316,2008,2,5,5,18,20378,YV,COS,PHX,18:20:00,0,0,60403295
15317,2008,2,5,6,13,20378,YV,MTJ,DEN,13:04:00,-9,0,60404280
15318,2008,2,5,3,18,20417,OH,ROC,CVG,18:15:00,-10,0,60407188
15319,2008,2,5,4,10,20417,OH,ROC,CVG,10:59:00,-4,0,60407967
15320,2008,2,5,4,18,20417,OH,ROC,CVG,18:15:00,-5,0,60411703
15321,2008,2,5,3,10,20417,OH,ROC,CVG,10:59:00,-9,0,60415118
15322,2008,2,5,5,10,20417,OH,ROC,CVG,10:59:00,-3,0,60416349
15323,2008,2,5,4,18,20417,OH,ROC,CVG,18:15:00,-10,0,60419296
15324,2008,2,5,5,12,20304,OO,COS,DEN,12:35:00,-8,0,60423467
15325,2008,2,5,5,16,20304,OO,COS,DEN,16:06:00,-4,0,60423496
15326,2008,2,5,5,16,20304,OO,COS,ORD,16:51:00,136,1,60423784
15327,2008,2,5,6,14,20304,OO,COS,DEN,14:46:00,-13,0,60424971
15328,2008,2,5,3,18,20304,OO,COS,SLC,18:50:00,-10,0,60430598
15329,2008,2,5,4,17,20304,OO,COS,DEN,17:15:00,7,0,60432929
15330,2008,2,5,5,10,20304,OO,COS,DEN,10:08:00,-1,0,60434731
15331,2008,2,5,5,11,20304,OO,COS,DEN,11:09:00,-9,0,60435008
15332,2008,2,5,6,10,20304,OO,COS,DEN,10:08:00,-6,0,60436106
15333,2008,2,5,6,12,20304,OO,COS,DEN,12:35:00,-8,0,60436150
15334,2008,2,5,2,18,20304,OO,COS,SLC,18:50:00,-6,0,60440089
15335,2008,2,5,2,11,20304,OO,COS,LAX,11:37:00,-1,0,60441130
15336,2008,2,5,4,17,20304,OO,COS,DEN,17:15:00,0,0,60444026
15337,2008,2,5,5,16,20304,OO,COS,DEN,16:06:00,-5,0,60445656
15338,2008,2,5,5,14,20304,OO,COS,DEN,14:46:00,-5,0,60445743
15339,2008,2,5,5,16,20304,OO,COS,ORD,16:51:00,39,1,60445939
15340,2008,2,5,5,11,20304,OO,COS,DEN,11:09:00,-7,0,60446102
15341,2008,2,5,6,16,20304,OO,COS,DEN,16:00:00,-12,0,60447068
15342,2008,2,5,7,16,20304,OO,COS,DEN,16:06:00,-4,0,60448529
15343,2008,2,5,1,12,20304,OO,COS,SLC,12:15:00,0,0,60449453
15344,2008,2,5,2,12,20304,OO,COS,SLC,12:15:00,-6,0,60451110
15345,2008,2,5,3,13,20304,OO,COS,DEN,13:21:00,-5,0,60453629
15346,2008,2,5,4,18,20304,OO,COS,SLC,18:50:00,-6,0,60454457
15347,2008,2,5,5,16,20304,OO,COS,DEN,16:06:00,-6,0,60456745
15348,2008,2,5,5,17,20304,OO,COS,DEN,17:48:00,0,0,60457309
15349,2008,2,5,6,11,20304,OO,COS,ORD,11:51:00,0,0,60458281
15350,2008,2,5,6,12,20304,OO,COS,DEN,12:35:00,-8,0,60458323
15351,2008,2,5,1,12,20304,OO,COS,DEN,12:35:00,21,1,60460845
15352,2008,2,5,1,10,20304,OO,COS,DEN,10:08:00,3,0,60461035
15353,2008,2,5,2,18,20304,OO,COS,SLC,18:50:00,0,0,60461912
15354,2008,2,5,3,11,20304,OO,COS,DEN,11:09:00,-6,0,60464606
15355,2008,2,5,3,11,20304,OO,COS,LAX,11:37:00,-7,0,60464629
15356,2008,2,5,4,11,20304,OO,COS,LAX,11:37:00,0,0,60466289
15357,2008,2,5,5,11,20304,OO,COS,ORD,11:52:00,17,1,60467646
15358,2008,2,5,5,16,19977,UA,ROC,ORD,16:33:00,-2,0,60499254
15359,2008,2,6,6,15,20363,9E,COS,MEM,15:30:00,-10,0,60569963
15360,2008,2,6,7,10,20363,9E,COS,MEM,10:30:00,-4,0,60569994
15361,2008,2,6,1,13,19805,AA,COS,DFW,13:15:00,-5,0,60586779
15362,2008,2,6,5,13,19805,AA,COS,DFW,13:15:00,-4,0,60586783
15363,2008,2,6,3,13,19805,AA,COS,DFW,13:15:00,27,1,60586788
15364,2008,2,6,4,13,19805,AA,COS,DFW,13:15:00,72,1,60586796
15365,2008,2,6,1,13,19805,AA,COS,DFW,13:15:00,-3,0,60586808
15366,2008,2,6,4,11,19805,AA,COS,DFW,11:00:00,69,1,60598756
15367,2008,2,6,6,11,19805,AA,COS,DFW,11:00:00,14,0,60598758
15368,2008,2,6,2,11,19805,AA,COS,DFW,11:00:00,54,1,60598768
15369,2008,2,6,5,11,19805,AA,COS,DFW,11:00:00,4,0,60598771
15370,2008,2,6,7,17,19805,AA,MFE,DFW,17:40:00,53,1,60604177
15371,2008,2,6,2,17,19805,AA,MFE,DFW,17:40:00,0,0,60604179
15372,2008,2,6,3,17,19805,AA,MFE,DFW,17:40:00,-9,0,60604194
15373,2008,2,6,5,17,19805,AA,MFE,DFW,17:40:00,22,1,60604196
15374,2008,2,6,2,17,19805,AA,MFE,DFW,17:40:00,-5,0,60604200
15375,2008,2,6,4,14,19805,AA,MFE,DFW,14:40:00,61,1,60604645
15376,2008,2,6,2,17,19805,AA,COS,DFW,17:15:00,-4,0,60605860
15377,2008,2,6,3,17,19805,AA,COS,DFW,17:15:00,-4,0,60605868
15378,2008,2,6,1,17,19805,AA,COS,DFW,17:15:00,32,1,60605873
15379,2008,2,6,2,11,19805,AA,MFE,DFW,11:10:00,-4,0,60611319
15380,2008,2,6,4,15,19805,AA,COS,DFW,15:15:00,25,1,60622155
15381,2008,2,6,3,15,19805,AA,COS,DFW,15:15:00,-1,0,60622168
15382,2008,2,6,4,15,19805,AA,COS,DFW,15:15:00,103,1,60622169
15383,2008,2,6,7,15,19805,AA,COS,DFW,15:15:00,12,0,60622172
15384,2008,2,6,7,15,19805,AA,COS,DFW,15:15:00,23,1,60622179
15385,2008,2,6,7,11,20409,B6,ROC,JFK,11:30:00,-9,0,60642327
15386,2008,2,6,4,19,20409,B6,ROC,JFK,19:35:00,-4,0,60644500
15387,2008,2,6,7,15,20409,B6,ROC,JFK,15:30:00,-1,0,60646143
15388,2008,2,6,6,18,20409,B6,ROC,BOS,18:30:00,11,0,60649407
15389,2008,2,6,7,11,20409,B6,ROC,JFK,11:30:00,-10,0,60649963
15390,2008,2,6,2,11,20409,B6,ROC,JFK,11:30:00,-6,0,60651058
15391,2008,2,6,6,15,20409,B6,ROC,JFK,15:30:00,-10,0,60653267
15392,2008,2,6,7,16,19704,CO,MFE,IAH,16:49:00,-4,0,60659210
15393,2008,2,6,4,13,19704,CO,MFE,IAH,13:10:00,241,1,60662485
15394,2008,2,6,4,10,19704,CO,MFE,IAH,10:50:00,-8,0,60665568
15395,2008,2,6,2,16,19704,CO,MFE,IAH,16:49:00,151,1,60670297
15396,2008,2,6,5,10,19704,CO,MFE,IAH,10:45:00,-5,0,60676706
15397,2008,2,6,2,13,19704,CO,MFE,IAH,13:10:00,-7,0,60680024
15398,2008,2,6,6,10,19704,CO,MFE,IAH,10:45:00,-2,0,60680642
15399,2008,2,6,7,10,19704,CO,MFE,IAH,10:45:00,39,1,60681347
15400,2008,2,6,3,13,19704,CO,MFE,IAH,13:10:00,-2,0,60681831
15401,2008,2,6,5,13,19704,CO,MFE,IAH,13:10:00,82,1,60684459
15402,2008,2,6,2,17,19790,DL,ROC,ATL,17:40:00,8,0,60688095
15403,2008,2,6,1,13,19790,DL,COS,ATL,13:10:00,1,0,60695644
15404,2008,2,6,2,13,19790,DL,COS,ATL,13:10:00,22,1,60696921
15405,2008,2,6,5,13,19790,DL,COS,ATL,13:10:00,18,1,60700879
15406,2008,2,6,4,11,20374,XE,COS,ONT,11:15:00,0,0,60803328
15407,2008,2,6,6,11,20374,XE,COS,ONT,11:15:00,-2,0,60803330
15408,2008,2,6,4,20,20374,XE,COS,ONT,20:20:00,99,1,60803828
15409,2008,2,6,4,16,20374,XE,COS,SMF,16:35:00,7,0,60804601
15410,2008,2,6,5,16,20374,XE,COS,SMF,16:35:00,-2,0,60804612
15411,2008,2,6,1,12,20374,XE,COS,SMF,12:15:00,-10,0,60804638
15412,2008,2,6,2,12,20374,XE,COS,SMF,12:15:00,-1,0,60804653
15413,2008,2,6,3,13,20374,XE,COS,SAN,13:55:00,2,0,60806170
15414,2008,2,6,1,14,20374,XE,COS,SAN,14:20:00,-6,0,60806175
15415,2008,2,6,6,14,20374,XE,COS,SAN,14:20:00,-4,0,60806180
15416,2008,2,6,7,12,20374,XE,MFE,IAH,12:00:00,5,0,60811397
15417,2008,2,6,7,16,20374,XE,MFE,IAH,16:35:00,132,1,60811773
15418,2008,2,6,2,11,20374,XE,MTJ,IAH,11:10:00,77,1,60812917
15419,2008,2,6,3,12,20374,XE,MFE,IAH,12:00:00,-8,0,60813366
15420,2008,2,6,1,16,20374,XE,ROC,EWR,16:50:00,31,1,60813516
15421,2008,2,6,5,12,20374,XE,ROC,EWR,12:43:00,-3,0,60813596
15422,2008,2,6,5,12,20374,XE,MFE,IAH,12:00:00,-1,0,60814595
15423,2008,2,6,6,13,20374,XE,MFE,IAH,13:10:00,-9,0,60815087
15424,2008,2,6,6,12,20374,XE,MFE,IAH,12:00:00,-10,0,60816224
15425,2008,2,6,2,16,20374,XE,ROC,EWR,16:50:00,102,1,60816324
15426,2008,2,6,2,18,20374,XE,ROC,CLE,18:55:00,61,1,60817306
15427,2008,2,6,4,14,20374,XE,COS,IAH,14:48:00,60,1,60817610
15428,2008,2,6,1,12,20374,XE,MFE,IAH,12:00:00,-9,0,60817809
15429,2008,2,6,3,16,20374,XE,MFE,IAH,16:40:00,-6,0,60818598
15430,2008,2,6,4,14,20374,XE,COS,IAH,14:48:00,-1,0,60818939
15431,2008,2,6,3,15,20374,XE,ROC,CLE,15:00:00,12,0,60821355
15432,2008,2,6,4,11,20374,XE,MTJ,IAH,11:10:00,-7,0,60821692
15433,2008,2,6,2,18,20374,XE,ROC,CLE,18:55:00,10,0,60821909
15434,2008,2,6,4,16,20374,XE,ROC,EWR,16:50:00,-9,0,60822902
15435,2008,2,6,7,16,20374,XE,COS,IAH,16:45:00,-3,0,60825125
15436,2008,2,6,6,14,20374,XE,COS,IAH,14:48:00,7,0,60826112
15437,2008,2,6,2,14,20374,XE,COS,IAH,14:48:00,26,1,60826247
15438,2008,2,6,2,12,20374,XE,ROC,EWR,12:40:00,13,0,60827599
15439,2008,2,6,4,16,20374,XE,ROC,EWR,16:50:00,-10,0,60827679
15440,2008,2,6,1,15,20374,XE,ROC,CLE,15:00:00,10,0,60828653
15441,2008,2,6,5,16,20374,XE,COS,IAH,16:45:00,-3,0,60830773
15442,2008,2,6,5,11,20374,XE,COS,IAH,11:05:00,-3,0,60831538
15443,2008,2,6,1,16,20374,XE,COS,IAH,16:45:00,36,1,60832338
15444,2008,2,6,2,16,20374,XE,COS,IAH,16:45:00,57,1,60833358
